Period,Settlement Date,GUP_Name,Raw_DOI,Raw_DOI1,Raw_DOI2,Raw_DOI3,Raw_Total_ATG,Total_PostLA,Total_PostDTC,TotalActualReq
201312,2013/12/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4841853554.41,7405595904.28,6651031343.98,"$18,898,480,802.67 ","$13,521,187,188.05 ","$10,088,388,515.48 ","$2,870,225,568.80 "
201312,2013/12/04,"THE GOLDMAN SACHS GROUP, INC.","$1,322,906,101.91 ",7699406100.22,7932626478.33,5081448552.52,"$22,036,387,232.98 ","$16,164,363,792.72 ","$11,730,710,770.84 ","$3,037,045,865.15 "
201312,2013/12/05,"THE GOLDMAN SACHS GROUP, INC.","$1,660,331,687.31 ",8308159918.77,6499972154.05,6079639678.67,"$22,548,103,438.80 ","$17,244,341,958.25 ","$11,369,975,059.69 ","$3,549,804,821.40 "
201312,2013/12/06,"THE GOLDMAN SACHS GROUP, INC.","$1,495,947,818.07 ",6676252156.70,6229891585.94,5741725023.01,"$20,143,816,583.72 ","$14,480,614,497.85 ","$9,619,350,028.00 ","$3,616,407,189.58 "
201312,2013/12/09,"THE GOLDMAN SACHS GROUP, INC.","$813,346,747.26 ",6476043076.50,6899236462.84,5666691981.28,"$19,855,318,267.88 ","$13,781,419,320.59 ","$8,654,878,032.39 ","$3,552,818,594.74 "
201312,2013/12/10,"THE GOLDMAN SACHS GROUP, INC.","$470,601,890.29 ",6904260302.40,6584167855.93,4844802566.64,"$18,803,832,615.26 ","$13,584,023,997.86 ","$8,355,947,154.36 ","$3,482,028,354.59 "
201312,2013/12/11,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6385987836.75,6064276310.91,7384597053.39,"$19,834,861,201.05 ","$14,134,604,125.37 ","$8,672,085,507.41 ","$3,619,497,612.98 "
201312,2013/12/12,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6112220010.58,8262091975.77,5085739156.68,"$19,460,051,143.03 ","$14,018,033,002.71 ","$8,232,855,213.81 ","$4,292,928,468.37 "
201312,2013/12/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8370679712.48,6716407339.75,6587458921.64,"$21,674,545,973.87 ","$16,177,438,420.99 ","$10,609,730,411.82 ","$4,485,491,460.21 "
201312,2013/12/16,"THE GOLDMAN SACHS GROUP, INC.","$640,652,299.92 ",6928760840.88,7498168763.45,7949173463.99,"$23,016,755,368.24 ","$16,570,972,295.07 ","$9,503,668,191.63 ","$4,193,935,267.60 "
201312,2013/12/17,"THE GOLDMAN SACHS GROUP, INC.","$79,450,175.10 ",7661268364.10,8583925984.37,5382288691.57,"$21,706,933,215.14 ","$15,452,705,252.64 ","$9,701,989,399.03 ","$3,847,886,597.08 "
201312,2013/12/18,"THE GOLDMAN SACHS GROUP, INC.","$54,408,332.58 ",8655511015.92,6058625927.63,9368055666.98,"$24,136,600,943.11 ","$17,766,177,311.75 ","$10,432,793,576.65 ","$3,671,871,499.69 "
201312,2013/12/19,"THE GOLDMAN SACHS GROUP, INC.","$13,209,686.51 ",6117608205.74,9883083810.53,9246631402.87,"$25,260,533,105.65 ","$18,336,812,785.96 ","$11,207,869,468.66 ","$3,701,214,474.85 "
201312,2013/12/20,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,9720684441.61,10047011477.83,16742123533.60,"$36,509,819,453.04 ","$23,092,342,057.75 ","$12,738,003,011.20 ","$3,898,466,255.95 "
201312,2013/12/23,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,10096623722.00,16491022136.01,4685754182.14,"$31,273,400,040.15 ","$20,923,981,926.06 ","$12,634,722,160.85 ","$4,531,683,207.06 "
201312,2013/12/24,"THE GOLDMAN SACHS GROUP, INC.","$593,714,584.98 ",16860449139.89,5200249816.65,2521206657.90,"$25,175,620,199.42 ","$17,878,642,185.58 ","$17,303,905,643.44 ","$4,330,571,135.78 "
201312,2013/12/26,"THE GOLDMAN SACHS GROUP, INC.","$363,238,776.09 ",5496435631.54,2843367511.65,3729921253.34,"$12,432,963,172.62 ","$7,055,825,755.48 ","$6,509,367,789.70 ","$3,652,546,598.77 "
201312,2013/12/27,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,2942919636.36,4146956531.37,4094379389.18,"$11,184,255,556.91 ","$7,545,368,914.07 ","$5,347,732,609.51 ","$2,998,055,233.20 "
201312,2013/12/30,"THE GOLDMAN SACHS GROUP, INC.","$94,001,715.87 ",4446114941.49,4513690638.00,5215618927.38,"$14,269,426,222.74 ","$8,649,967,678.50 ","$6,347,912,880.71 ","$2,403,223,059.23 "
201312,2013/12/31,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,4528463623.60,5712002491.87,4897375747.34,"$15,137,841,862.81 ","$10,363,600,935.61 ","$7,464,719,430.90 ","$2,287,336,041.74 "
201401,2014/01/02,"THE GOLDMAN SACHS GROUP, INC.","$476,474,103.34 ",5686183555.04,5246479891.80,4896625731.87,"$16,305,763,282.05 ","$11,197,895,833.97 ","$8,419,454,883.02 ","$2,245,412,702.13 "
201401,2014/01/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5271896396.36,5734868656.52,4330739494.16,"$15,337,504,547.04 ","$8,837,638,817.41 ","$5,702,154,678.88 ","$2,513,168,915.42 "
201401,2014/01/06,"THE GOLDMAN SACHS GROUP, INC.","$262,996,738.46 ",5284710871.56,5163385985.84,4645026553.60,"$15,356,120,149.46 ","$9,392,711,183.20 ","$5,614,499,049.74 ","$2,852,227,840.53 "
201401,2014/01/07,"THE GOLDMAN SACHS GROUP, INC.","$499,539,248.33 ",5357383941.89,5794089809.15,5061072605.74,"$16,712,085,605.11 ","$10,469,337,747.50 ","$6,615,838,719.38 ","$3,077,735,288.05 "
201401,2014/01/08,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5919536998.16,6276511619.73,5507092274.90,"$17,703,140,892.79 ","$11,541,841,103.13 ","$7,313,410,283.98 ","$3,074,515,310.96 "
201401,2014/01/09,MORGAN STANLEY,$0.00 ,6053847072.02,7001235867.85,4903911520.69,"$17,958,994,460.56 ","$12,486,098,109.98 ","$5,084,358,767.84 ","$3,259,398,851.28 "
201401,2014/01/10,MORGAN STANLEY,$0.00 ,7039622413.45,5934377204.60,4693920507.66,"$17,667,920,125.71 ","$11,979,089,043.16 ","$5,813,183,249.07 ","$4,183,196,215.48 "
201401,2014/01/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5539631028.08,6759869518.94,6960918802.94,"$19,260,419,349.96 ","$12,666,962,000.15 ","$6,693,636,844.44 ","$4,513,665,785.87 "
201401,2014/01/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6879880465.48,7924631174.65,4964484747.72,"$19,768,996,387.85 ","$12,297,279,964.43 ","$8,020,484,847.04 ","$4,277,121,573.94 "
201401,2014/01/15,"THE GOLDMAN SACHS GROUP, INC.","$416,422,798.27 ",8106905205.99,6312239252.17,5100870802.57,"$19,936,438,059.00 ","$12,261,684,676.05 ","$8,771,006,103.17 ","$4,141,465,900.37 "
201401,2014/01/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6420721203.81,6307905277.99,5229873035.76,"$17,958,499,517.56 ","$12,603,631,406.32 ","$7,426,936,784.08 ","$3,871,142,449.71 "
201401,2014/01/17,BANK OF AMERICA CORPORATION,$0.00 ,4719780709.32,4377230504.18,17826190792.92,"$26,923,202,006.42 ","$18,442,432,315.49 ","$16,166,687,414.83 ","$3,983,790,943.94 "
201401,2014/01/21,BANK OF AMERICA CORPORATION,"$268,964.30 ",4483355836.49,17205151139.19,4834546071.54,"$26,523,322,011.52 ","$17,529,089,018.64 ","$15,403,609,574.33 ","$5,064,766,157.66 "
201401,2014/01/22,BANK OF AMERICA CORPORATION,"$23,582.31 ",17079537361.03,5065890313.05,4183321296.00,"$26,328,772,552.39 ","$18,573,135,364.26 ","$16,272,615,273.71 ","$4,997,466,083.27 "
201401,2014/01/23,BANK OF AMERICA CORPORATION,"$5,997,529,773.51 ",5139582607.30,4529045637.68,5534435552.32,"$21,200,593,570.81 ","$14,819,037,051.11 ","$12,136,143,332.32 ","$4,911,476,957.36 "
201401,2014/01/24,"THE GOLDMAN SACHS GROUP, INC.","$98,721,980.96 ",6751805362.04,7922909664.88,6682691993.60,"$21,456,129,001.48 ","$14,146,945,390.94 ","$10,241,832,947.42 ","$4,345,158,683.62 "
201401,2014/01/27,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8286853227.17,7837257296.24,5745786572.02,"$21,869,897,095.43 ","$15,062,735,920.96 ","$11,092,579,239.47 ","$5,283,410,481.39 "
201401,2014/01/28,"THE GOLDMAN SACHS GROUP, INC.","$124,210,705.22 ",7937562800.80,7478120226.13,5080876887.98,"$20,620,770,620.13 ","$13,695,373,715.98 ","$9,466,568,074.86 ","$5,242,777,948.78 "
201401,2014/01/29,"THE GOLDMAN SACHS GROUP, INC.","$234,501,011.23 ",7430803668.47,6337733005.27,4897571528.37,"$18,900,609,213.34 ","$12,440,929,391.52 ","$9,166,806,596.95 ","$4,144,120,555.14 "
201401,2014/01/30,"THE GOLDMAN SACHS GROUP, INC.","$352,345,242.74 ",6440998533.09,6023361855.68,8932911153.00,"$21,749,616,784.51 ","$13,808,685,490.73 ","$7,924,950,942.34 ","$3,833,802,388.59 "
201401,2014/01/31,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6198181576.19,10074873262.52,6006256123.06,"$22,279,310,961.77 ","$14,298,016,463.85 ","$7,134,594,743.01 ","$4,217,555,017.22 "
201402,2014/02/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,11085476653.09,7271673126.35,9932530228.62,"$28,289,680,008.06 ","$18,649,358,567.36 ","$13,290,422,688.46 ","$5,003,688,471.34 "
201402,2014/02/04,"THE GOLDMAN SACHS GROUP, INC.","$224,183,546.74 ",7530806974.08,11282068080.85,7938114394.30,"$26,975,172,995.97 ","$15,980,502,064.87 ","$9,997,180,553.36 ","$5,783,044,285.06 "
201402,2014/02/05,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,11395004358.04,9352860409.26,6279057090.67,"$27,026,921,857.97 ","$16,873,434,797.20 ","$12,688,464,240.40 ","$5,504,849,826.83 "
201402,2014/02/06,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,9503801331.51,7393101167.96,5129443949.92,"$22,026,346,449.39 ","$14,506,479,027.38 ","$10,053,085,126.25 ","$4,857,360,057.70 "
201402,2014/02/07,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7468417424.60,6945835138.70,6075439013.52,"$20,489,691,576.82 ","$13,065,262,571.82 ","$7,694,929,367.95 ","$4,533,425,889.85 "
201402,2014/02/10,"THE GOLDMAN SACHS GROUP, INC.","$87,628,862.55 ",7094912251.74,6969827361.05,5080081779.63,"$19,232,450,254.97 ","$11,976,572,565.65 ","$7,786,473,234.30 ","$4,610,704,660.18 "
201402,2014/02/11,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7174073995.06,5986713254.92,5877742777.20,"$19,038,530,027.18 ","$12,190,136,660.42 ","$8,329,884,941.00 ","$4,666,819,702.01 "
201402,2014/02/12,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6169660211.86,6552190326.81,5215468939.43,"$17,937,319,478.10 ","$10,817,442,210.78 ","$7,371,222,699.83 ","$4,157,960,899.47 "
201402,2014/02/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6704608255.82,6252589432.84,5389909923.97,"$18,347,107,612.63 ","$12,473,199,720.39 ","$7,708,846,639.14 ","$4,070,204,073.21 "
201402,2014/02/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6366450253.27,6990721711.15,6232509874.09,"$19,589,681,838.51 ","$12,507,182,690.84 ","$7,049,638,187.29 ","$3,923,216,605.86 "
201402,2014/02/18,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7090163666.29,6967331592.64,6541643967.24,"$20,599,139,226.17 ","$13,370,527,229.11 ","$8,330,810,452.88 ","$3,552,727,465.10 "
201402,2014/02/19,"THE GOLDMAN SACHS GROUP, INC.","$134,675,026.06 ",7065426791.44,7796565760.33,6361118898.06,"$21,357,786,475.89 ","$14,946,090,712.97 ","$9,257,441,928.74 ","$3,645,152,528.21 "
201402,2014/02/20,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7882718616.69,7429169059.53,5952099810.24,"$21,263,987,486.46 ","$15,267,389,418.74 ","$10,083,184,236.25 ","$4,051,492,244.89 "
201402,2014/02/21,"THE GOLDMAN SACHS GROUP, INC.","$208,462,136.14 ",7589012794.17,6892525211.55,8813816472.41,"$23,503,816,614.27 ","$15,809,236,915.57 ","$8,970,729,287.25 ","$4,219,426,496.01 "
201402,2014/02/24,"THE GOLDMAN SACHS GROUP, INC.","$335,607,811.48 ",7067079593.34,9355315225.59,6918362399.05,"$23,676,365,029.46 ","$14,929,821,060.22 ","$8,933,481,135.21 ","$4,055,151,428.30 "
201402,2014/02/25,"THE GOLDMAN SACHS GROUP, INC.","$140,758,924.05 ",9390985939.37,7876355759.47,5830913603.26,"$23,239,014,226.15 ","$14,540,043,124.54 ","$10,085,819,506.74 ","$4,058,382,569.19 "
201402,2014/02/26,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7932884440.18,7236116714.13,6034221585.42,"$21,203,222,739.73 ","$13,193,783,307.23 ","$9,423,975,229.26 ","$4,150,033,238.96 "
201402,2014/02/27,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7376495884.69,7174647721.50,5385673793.95,"$19,936,817,400.14 ","$13,851,920,767.38 ","$8,072,666,012.80 ","$4,223,785,707.61 "
201402,2014/02/28,"THE GOLDMAN SACHS GROUP, INC.","$394,245,758.72 ",7248590944.60,6461946025.99,8643523509.00,"$22,748,306,238.31 ","$16,311,440,226.91 ","$9,929,325,564.75 ","$4,630,105,932.16 "
201403,2014/03/03,"THE GOLDMAN SACHS GROUP, INC.","$23,257,929.32 ",6524675249.05,9328745239.12,6425356392.20,"$22,302,034,809.69 ","$15,795,961,919.71 ","$9,657,057,867.98 ","$4,081,735,438.75 "
201403,2014/03/04,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,9327947163.42,7437667623.29,12544410802.48,"$29,310,025,589.19 ","$21,070,736,954.10 ","$14,611,727,689.15 ","$3,948,180,532.20 "
201403,2014/03/05,"THE GOLDMAN SACHS GROUP, INC.","$592,191,455.18 ",7580550227.05,14709936289.07,5495558282.74,"$28,378,236,254.04 ","$20,150,206,517.62 ","$13,688,619,370.82 ","$4,362,951,849.25 "
201403,2014/03/06,"THE GOLDMAN SACHS GROUP, INC.","$852,965,932.56 ",14856269356.65,6589950165.40,4368782884.28,"$26,667,968,338.89 ","$19,331,130,537.42 ","$15,571,158,645.98 ","$4,252,525,125.59 "
201403,2014/03/07,"THE GOLDMAN SACHS GROUP, INC.","$1,863,925,594.35 ",6722445451.24,5592082156.11,5292704506.72,"$19,471,157,708.42 ","$13,147,405,536.10 ","$9,271,637,493.35 ","$4,534,922,197.21 "
201403,2014/03/10,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5730321006.10,6266646320.04,5311330716.44,"$17,308,298,042.58 ","$11,185,887,287.90 ","$6,243,838,109.49 ","$4,083,765,272.00 "
201403,2014/03/11,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6370614748.92,6353190064.12,4628277041.98,"$17,352,081,855.02 ","$12,123,070,983.98 ","$7,660,107,121.04 ","$4,052,950,702.48 "
201403,2014/03/12,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6438440749.26,5999081280.65,5620837394.83,"$18,058,359,424.74 ","$12,948,395,067.39 ","$8,426,770,027.86 ","$4,134,536,697.93 "
201403,2014/03/13,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6138425083.93,7053600167.82,6358274959.49,"$19,550,300,211.24 ","$13,809,884,090.87 ","$8,937,151,726.94 ","$3,961,984,378.43 "
201403,2014/03/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7133325161.83,7719619111.91,5793185249.63,"$20,646,129,523.37 ","$14,294,700,195.75 ","$10,177,179,280.38 ","$4,345,693,935.30 "
201403,2014/03/17,"THE GOLDMAN SACHS GROUP, INC.","$280,425,742.91 ",7804087037.57,7112804273.19,6883988307.57,"$22,081,305,361.24 ","$15,639,008,649.65 ","$9,330,656,928.98 ","$4,156,843,865.00 "
201403,2014/03/18,"THE GOLDMAN SACHS GROUP, INC.","$344,072,565.67 ",6894399993.72,7753989093.09,4706117424.56,"$19,698,579,077.04 ","$13,206,984,015.12 ","$7,017,870,598.95 ","$3,675,069,965.85 "
201403,2014/03/19,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7758099383.26,5781755795.45,4981324888.35,"$18,521,180,067.06 ","$12,268,741,540.06 ","$8,629,077,859.98 ","$3,754,306,772.10 "
201403,2014/03/20,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5840259141.13,6004100984.67,6577479882.29,"$18,421,840,008.09 ","$12,205,019,246.14 ","$7,422,546,781.05 ","$3,829,985,539.20 "
201403,2014/03/21,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6054744576.30,7545468571.66,13092399893.41,"$26,692,613,041.37 ","$16,480,250,492.23 ","$8,461,465,879.12 ","$3,702,479,583.07 "
201403,2014/03/24,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7690268036.42,13443746628.60,7115987079.18,"$28,250,001,744.20 ","$18,754,880,650.25 ","$10,260,165,517.16 ","$4,654,116,257.75 "
201403,2014/03/25,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,13697003588.84,8511664233.22,5070211978.92,"$27,278,879,800.98 ","$18,880,310,014.34 ","$14,243,400,424.58 ","$4,764,645,207.69 "
201403,2014/03/26,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8533205421.06,5558884041.26,6421060090.64,"$20,513,149,552.96 ","$13,849,903,539.89 ","$10,032,269,429.75 ","$4,549,440,818.96 "
201403,2014/03/27,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5634820046.01,7799427672.93,6344119516.77,"$19,778,367,235.71 ","$13,259,081,783.42 ","$7,762,988,569.93 ","$4,526,909,445.19 "
201403,2014/03/28,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7934203251.43,7655792066.04,4778378449.32,"$20,368,373,766.79 ","$13,692,712,250.89 ","$8,114,952,722.71 ","$4,125,429,489.28 "
201403,2014/03/31,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7800787708.84,6079260712.82,5744414513.38,"$19,624,462,935.04 ","$13,312,211,686.53 ","$7,852,051,973.54 ","$3,965,503,734.41 "
201404,2014/04/01,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6247317307.07,6608860937.18,5997445709.26,"$18,853,623,953.51 ","$13,098,490,990.75 ","$7,065,183,524.33 ","$3,509,877,795.43 "
201404,2014/04/02,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6661680141.56,6880836256.75,4642968243.20,"$18,185,484,641.51 ","$11,951,368,246.20 ","$7,973,610,481.31 ","$3,605,054,489.45 "
201404,2014/04/03,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6973844685.21,5726792291.33,4967628140.74,"$17,668,265,117.28 ","$10,985,480,660.54 ","$7,920,901,710.65 ","$3,585,809,884.70 "
201404,2014/04/04,"THE GOLDMAN SACHS GROUP, INC.","$296,025,477.77 ",5844920776.52,6054729011.63,5997212519.84,"$18,192,887,785.76 ","$11,656,050,062.62 ","$7,644,177,347.74 ","$3,879,011,740.29 "
201404,2014/04/07,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6183279287.50,7556197900.32,7490362606.03,"$21,229,839,793.85 ","$14,131,309,881.32 ","$9,233,033,614.34 ","$5,107,977,061.40 "
201404,2014/04/08,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7755688394.40,8702193913.18,4599138229.36,"$21,057,020,536.94 ","$13,344,395,835.10 ","$9,649,849,002.89 ","$5,017,978,838.76 "
201404,2014/04/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8871252495.51,6187140474.88,5030937566.45,"$20,089,330,536.84 ","$13,457,143,330.25 ","$9,148,717,442.25 ","$4,614,724,345.25 "
201404,2014/04/10,"THE GOLDMAN SACHS GROUP, INC.","$93,140,846.06 ",6344512811.63,6969235774.37,7393400552.22,"$20,800,289,984.28 ","$14,123,168,407.21 ","$7,603,511,602.59 ","$4,142,878,394.11 "
201404,2014/04/11,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7221189172.89,8198810753.87,7218030515.39,"$22,638,030,442.15 ","$15,944,831,971.01 ","$9,261,829,816.13 ","$4,558,059,866.56 "
201404,2014/04/14,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8634742475.62,8246366294.13,5347190693.58,"$22,228,299,463.33 ","$15,098,038,003.74 ","$9,954,938,796.21 ","$4,944,117,530.57 "
201404,2014/04/15,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8378905004.82,6537586549.92,5435894369.83,"$20,352,385,924.57 ","$13,309,299,674.17 ","$8,540,633,704.64 ","$4,770,616,585.97 "
201404,2014/04/16,"THE GOLDMAN SACHS GROUP, INC.","$1,343,339,239.44 ",6605072269.56,7735962189.45,4719716012.16,"$20,404,089,710.61 ","$14,386,486,419.10 ","$8,854,840,229.59 ","$3,684,745,903.85 "
201404,2014/04/17,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7831796982.34,5264901094.31,8884374878.33,"$21,981,072,954.98 ","$14,020,442,570.52 ","$8,725,253,193.41 ","$3,664,798,467.46 "
201404,2014/04/21,"THE GOLDMAN SACHS GROUP, INC.","$984,801,971.07 ",5310791324.75,9789522324.42,4955922719.14,"$21,041,038,339.38 ","$13,998,841,187.04 ","$7,568,279,291.82 ","$4,490,652,956.60 "
201404,2014/04/22,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,9886197509.89,5964106918.35,5786191094.99,"$21,636,495,523.23 ","$14,354,451,031.29 ","$9,813,923,897.61 ","$4,589,721,685.74 "
201404,2014/04/23,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6061053892.40,6999536073.47,5742690407.20,"$18,803,280,373.07 ","$13,279,429,698.39 ","$7,335,420,464.26 ","$4,757,740,086.07 "
201404,2014/04/24,"THE GOLDMAN SACHS GROUP, INC.","$306,078,376.99 ",7038785189.08,7212572526.09,6937050860.22,"$21,494,486,952.38 ","$15,282,758,367.69 ","$8,573,519,043.99 ","$3,951,775,388.63 "
201404,2014/04/25,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7385721155.71,7946828663.87,7006870232.31,"$22,339,420,051.89 ","$15,627,580,236.10 ","$8,999,518,887.97 ","$4,257,145,985.05 "
201404,2014/04/28,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8099681628.18,8271109653.99,7326859741.08,"$23,697,651,023.25 ","$16,660,453,084.15 ","$10,428,859,599.69 ","$4,508,011,846.80 "
201404,2014/04/29,"THE GOLDMAN SACHS GROUP, INC.","$443,038,606.70 ",8256261687.69,8373933610.10,5658982784.17,"$22,732,216,688.66 ","$15,859,535,272.43 ","$9,971,290,887.51 ","$4,591,266,448.53 "
201404,2014/04/30,"THE GOLDMAN SACHS GROUP, INC.","$326,475,002.25 ",8434725349.67,6927013932.01,6457926711.02,"$22,146,140,994.95 ","$15,462,321,571.59 ","$9,908,040,329.82 ","$3,910,555,415.98 "
201405,2014/05/01,"THE GOLDMAN SACHS GROUP, INC.","$26,380,895.05 ",7092197919.37,8186272069.48,6183638892.89,"$21,488,489,776.79 ","$15,453,925,359.79 ","$9,036,766,892.20 ","$3,892,946,738.30 "
201405,2014/05/02,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8314451882.18,7160155570.41,5108631311.72,"$20,583,238,764.31 ","$13,836,964,038.25 ","$9,538,631,560.10 ","$4,170,994,532.18 "
201405,2014/05/05,"THE GOLDMAN SACHS GROUP, INC.","$1,555,268,926.72 ",7413052291.22,6086132172.55,4534473752.85,"$19,588,927,143.34 ","$13,381,599,932.75 ","$9,528,099,611.14 ","$3,709,493,544.30 "
201405,2014/05/06,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6177690979.04,5477064141.74,5514522824.90,"$17,169,277,945.68 ","$11,790,718,488.00 ","$7,980,458,396.79 ","$3,441,085,224.83 "
201405,2014/05/07,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,5579113265.60,6721774844.81,6086797885.97,"$18,387,685,996.38 ","$12,961,922,528.17 ","$7,437,643,657.07 ","$3,903,991,591.13 "
201405,2014/05/08,"THE GOLDMAN SACHS GROUP, INC.","$196,213,094.45 ",6780860290.23,7782103985.66,5374428012.79,"$20,133,605,383.13 ","$14,582,043,118.22 ","$8,432,760,494.61 ","$4,192,743,079.40 "
201405,2014/05/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,8098515532.01,7545749619.79,4443661696.30,"$20,087,926,848.10 ","$14,048,191,780.60 ","$9,465,223,260.64 ","$4,279,184,263.43 "
201405,2014/05/12,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,7683087971.32,5694755187.75,5626162988.34,"$19,004,006,147.41 ","$12,771,580,601.18 ","$9,288,561,609.08 ","$4,018,682,654.42 "
201405,2014/05/13,"THE GOLDMAN SACHS GROUP, INC.","$19,639,892.36 ",5795285739.34,7769871248.91,5990511018.04,"$19,575,307,898.65 ","$13,455,950,011.75 ","$7,777,686,455.00 ","$4,257,797,709.57 "
201405,2014/05/14,"THE GOLDMAN SACHS GROUP, INC.","$34,800,441.37 ",7902607699.02,6999215250.03,5051805063.32,"$19,988,428,453.74 ","$14,832,227,911.99 ","$9,885,623,218.54 ","$3,803,700,776.79 "
201405,2014/05/15,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6961065885.98,6504332266.87,6606490336.55,"$20,071,888,489.40 ","$14,427,315,866.36 ","$10,193,103,114.71 ","$4,058,618,438.99 "
201405,2014/05/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6650897027.86,7937852017.25,6409716968.40,"$20,998,466,013.51 ","$13,577,513,134.48 ","$9,924,805,233.48 ","$4,215,478,465.91 "
201405,2014/05/19,"THE GOLDMAN SACHS GROUP, INC.","$378,188,925.77 ",8097431058.94,7356739611.68,4777565709.49,"$20,609,925,305.88 ","$13,825,182,172.24 ","$9,931,793,809.90 ","$3,979,842,204.58 "
201405,2014/05/20,"THE GOLDMAN SACHS GROUP, INC.","$108,414,969.78 ",7631218489.50,6150404917.51,4898891238.48,"$18,788,929,615.27 ","$11,944,561,943.95 ","$7,565,078,033.50 ","$3,613,361,642.53 "
201405,2014/05/21,"THE GOLDMAN SACHS GROUP, INC.",$0.00 ,6304648345.65,6637579859.56,4439364427.66,"$17,381,592,632.87 ","$12,890,192,504.02 ","$8,068,016,459.15 ","$3,689,413,371.80 "
